Outdoor_Temp,Prev_Indoor_Temp,Setpoint,Occupancy,Target_Temp,Target_Energy
10.19489048064956,20.570994866351562,23.0,0,20.704506943461563,4.175850950965303
12.666450001653786,22.102253208173913,20.0,0,21.048714933408014,3.7028076858264343
10.186347102164824,19.080535330334133,18.5,1,18.601374190099417,1.5552833697440895
29.818225476071504,17.672620043607235,20.5,1,19.211680655534128,4.917943622336659
14.892022202096529,22.114059244975607,23.5,1,22.313152464307933,2.8152822821411
6.538312568352797,24.488020468151465,24.5,1,23.70159587765282,0.7395798449102999
21.580359296825513,19.007910119660217,21.0,0,19.809489883871635,3.5454990254839194
5.233250800231822,23.44438836021359,21.5,1,21.99276415424969,3.638228019713464
16.670908760038042,21.08684681763282,20.0,1,20.497009286929398,2.3164328970393004
-0.6773609910382046,18.32861695661385,21.5,1,18.301158286601847,5.467133298550938
4.374511608812556,18.736989397295673,21.5,0,18.775055519066854,4.6174531470170646
16.574889886952988,21.0315695467213,24.5,1,21.891095791942973,5.800224452259344
20.907732639963285,20.191075424151794,19.5,1,20.116027875396174,1.7796694156309834
16.370946249519765,18.37417404648352,21.0,1,19.076218214517596,4.582098523664854
14.074813740894076,17.61192143754919,23.5,1,19.190808131639187,9.549518754932059
12.59117043528569,19.30656134414699,24.0,1,20.325131270072458,7.742380878012721
3.171824077060581,21.387618016662238,22.0,0,20.678711586920436,1.4310793235275603
9.24124633284233,20.987198494793724,22.5,0,20.851203475033067,2.704323212027983
11.3148898323217,19.997524084999842,19.5,0,19.43309126342128,1.1717838245934358
23.456977809751326,21.403774388582967,22.0,1,21.737639441870737,1.593741138354489
17.74894631654769,23.080053439725376,23.5,1,23.21807969107718,1.3353917430642621
0.8956787570981284,21.788253020868297,19.5,1,20.039055438364056,4.147538607906995
17.59267175515836,20.757382657220838,18.0,1,19.877653027636367,4.802736911000436
11.919341756669468,22.856144013321376,19.5,1,21.181343559688866,5.678639855213532
9.584623997552331,19.08029939556741,18.5,1,18.57144213870176,1.6060450100087773
19.893410310726942,20.550160920889297,20.5,1,20.524970186960058,0.8675994378975739
23.247996179967608,20.597824128799264,24.0,1,21.716694802278703,5.82910261483693
22.45024095292959,18.52609348311431,21.5,1,19.759173387332527,5.210380692376497
8.28625981421889,20.160251675431283,20.5,0,19.546635419588842,0.9188570272648313
12.526300993190283,16.850080638209395,22.0,0,18.094964745111884,8.268021521415646
17.65010745122851,24.824356095325907,20.5,1,23.3653207904898,7.157873103613704
22.804361016978874,19.125172423127374,23.0,1,20.5865720247157,6.497686074752775
11.16660609723768,24.172228262842623,21.0,0,22.531283252615626,5.324990857642138
13.514728186689464,21.076169011438985,23.5,0,21.43884580626093,4.113377255841443
6.149320207951774,22.129728264311918,20.0,1,20.750512441526347,3.9263123651118144
5.430347007354634,20.022400403298136,21.5,1,19.89992901706162,2.8984644693080175
21.500206579153584,21.415859383923348,18.5,1,20.62880019566319,4.991631110376722
25.84992022856658,22.300979279976872,18.5,1,21.342694029336872,6.440189206645594
14.423919027357329,22.329104828788363,23.0,0,21.985859220333268,1.5101071229170875
23.028263183136193,22.549546780148713,21.5,1,22.470589884989206,2.282281875156067
17.893088200381072,20.263334579921647,20.5,1,20.174221120500448,1.070681115094247
9.839041963159005,20.03928065501729,18.5,1,19.2417670416018,3.081200095502922
17.891164844067312,17.811647349464792,20.5,0,18.53452465666202,4.53258269073223
27.304292531727754,22.046438022353872,24.0,1,22.928929087398377,3.50755384359218
14.713391687120387,23.164757422646886,23.0,1,22.91653876603709,1.02155879859895
27.517149246512048,24.23196335983586,21.5,0,23.508423011031756,4.6123240518244
-5.957960832717955,21.610345269161016,20.5,1,19.970855523498333,2.3179688934715093
21.57522003500179,19.46704045418286,22.0,0,20.447965286430495,4.344203451250968
15.69637654590537,17.60580771342109,20.5,0,18.43894218379478,4.776036026213015
12.60794119627306,23.0833334661667,24.5,1,23.150283447745487,2.71508584137691
15.73408621228402,17.40744686644493,19.0,0,17.718602218495548,2.943263571521282
-0.9005513168071424,20.318791844512468,22.0,0,19.674055610168992,3.0799279559403017
13.242624897299905,20.551386344112707,22.5,1,20.92561313341369,3.6817042194466945
17.85690057209397,20.861089724297962,20.0,1,20.55243377115327,1.968830005422298
26.82315235793213,21.07160520007168,20.5,1,21.28249302966152,1.5414977299062298
10.853838253810821,21.27629511273515,19.5,0,20.09884115127402,3.141911235700231
8.532051176854498,16.169273475842942,19.0,0,16.566410259787677,4.6750356012965355
10.985943651323709,21.029311819740254,22.5,1,20.896814061063115,2.887000617950364
22.323216941616593,16.540848851776246,24.5,1,19.329871484584306,12.622946620103141
17.630008877277476,22.46443614618199,20.0,1,21.62561952496841,4.3367446920764925
10.76191836986369,19.889749688392776,23.5,1,20.708262343304106,6.187588807581496
19.10613946490685,16.6859265495533,19.0,1,17.456374241527026,4.134236560860516
15.776620394784324,19.371590645229247,24.0,1,20.74763140301631,7.718438452346969
22.749159924263115,19.85984932163069,18.5,0,19.589100896861435,2.5858986325138713
9.383575248981181,23.38139923511001,20.5,0,21.920598922587992,4.832864949603041
12.378702827217854,21.39327548350049,24.5,1,21.79424834845482,5.290903553336438
11.86313477494274,21.688889888701162,21.5,1,21.397896378543333,1.019643401210129
3.2918804149430514,23.3624432684412,24.5,0,22.678685537730242,2.3081771734351957
17.368962216516607,20.80771142415102,19.0,1,20.21279214638526,3.3789695424436914
17.088442177439113,22.508375922064808,20.5,0,21.551338160530477,3.5346721457764514
15.040907653139687,22.367722227863982,23.0,1,22.19210250592876,1.6321602319269441
13.123302932998826,18.427061012861174,24.5,0,20.03363995492381,9.522211102748384
3.677034063596686,23.94596715525966,22.0,1,22.4147213065324,3.621986416980662
11.634837417877128,18.15939643985861,24.5,0,19.896975414291084,9.998538101519852
12.258283867785844,22.834733298955697,18.0,1,20.92598882254165,7.887518103372896
8.581781846227049,17.965853926188736,19.0,0,17.889987156502215,2.0994853757155
13.709714306671927,22.202473576303348,24.0,1,22.394746460714163,3.356344796040287
18.232406854516306,24.723829756300347,18.5,1,22.347249724569625,10.005406654993031
30.089487209684243,20.574042686899578,23.5,0,21.88493211342233,4.9198986683245165
16.39662250265471,20.487288714293708,21.5,0,20.66067381792926,1.960411401435877
17.060403125782116,22.2208799986337,22.0,1,22.011050743556037,1.0694882768910188
14.404432673870662,20.341207088074913,22.5,0,20.641031672020418,3.7479202674780905
-0.3501697223923319,24.636557407485643,20.5,1,22.268155136879294,6.919074243974797
14.787888996406265,21.38438449891739,19.0,0,20.466041506797065,4.137949432828011
15.48184167952821,20.35966098355855,22.5,0,20.8638421225069,3.6855514232518813
34.70593689988229,19.919428944208633,21.5,0,20.987113600331,2.8238061963794965
13.46111228175102,19.13410305965396,22.5,0,19.862702493126342,5.420518970349493
17.4123787386689,19.74449002648502,21.0,1,20.12098268713835,2.544434297812502
14.722305842358054,20.298653212682808,24.5,1,21.27034493972232,6.992861729578857
5.650575699043744,20.02472185300284,18.5,1,18.869393573409507,2.9589428658310784
24.142582516120164,19.683649451725792,23.0,1,20.904994664053998,5.690038372187101
21.015464261494195,25.19768246070488,21.0,0,23.639682502920966,6.73182823007343
21.328255576344375,18.93980984702102,18.0,1,18.723815655836262,2.088756272125111
7.724900361642089,21.29326517529235,21.5,0,20.65751156906394,0.8419202474743793
26.222354487488793,22.185042019521745,23.5,0,22.850824103197745,2.517540965651104
3.785191497661753,22.260215991167467,20.0,0,20.59543751037963,3.9696842960036056
19.694856750402163,20.882785848435056,22.0,1,21.421916744206925,2.346817549252178
32.523645006479825,20.51859485630538,23.5,1,22.241536054383698,5.10950705256782
7.075709398954493,21.90309498247901,23.0,1,21.5593201314365,2.388376655121708
10.469618163177824,21.5330432999564,23.5,1,21.643921030830626,3.6553177458698194
15.79721092070113,20.482082330464973,19.0,1,20.02947311979825,2.8968694465143723
10.972194767070405,17.876242856551137,23.5,1,19.247196437238735,9.08260025638777
2.5946925514709385,20.064152555333504,21.0,0,19.49530287059215,1.8529947010557934
15.548503798448218,18.706899672585084,21.5,0,19.480012299710744,4.673219509845954
6.501570290191161,19.665680899867347,18.0,1,18.55661378698096,3.332174121584819
18.788739445081454,21.066446477033917,24.5,1,22.074228016257265,5.85151284835957
7.644606126129575,21.717472287993232,20.5,0,20.522610075060562,2.370038709695788
27.399475240140315,24.560905502584813,24.5,0,24.569532631199486,0.5414024318985858
8.733973661310102,19.925187242192372,23.0,0,20.439293192300614,5.004163011140949
12.423507870354594,22.5492512705503,18.5,1,20.96618326008587,6.807224759499272
21.50813773895736,21.611920048875675,21.5,1,21.74271663501104,0.8169228144578773
5.153085468528358,23.591995341279578,20.5,1,21.882147825743605,5.288147660571072
16.819679476833034,22.152457439191252,23.0,1,22.25221457687443,1.9708529029954625
25.457142034259427,18.983037145427367,23.0,0,20.45946879561573,6.5992875701240585
2.1401341235101796,17.55390794141754,23.5,1,18.84220832279663,9.66474060027488
16.477070868258433,21.62252339933501,19.0,1,20.54995567818871,4.5994691077221646
17.07906235398739,19.943098004199218,19.5,0,19.54758923875253,1.1802725530017386
21.254582974218483,19.039372508098804,21.0,1,19.77500380969562,3.665939181824025
5.104394312975344,18.464844590933843,22.0,1,18.996601015891933,6.0292279701068825
4.4363470953257895,21.321950995174312,23.0,1,21.097865566908784,3.201198669887115
19.175532524935182,24.01541539862673,22.5,1,23.337016314053216,2.9984197529081156
17.37587738586549,20.18265530858792,18.5,0,19.50334573968781,3.050549765110434
17.003942802767014,22.180540622150644,22.0,1,21.92237348501683,0.9912577484909458
17.771585675975807,20.795467299564816,20.5,0,20.578708398220158,0.8857137689267341
9.559802227372074,18.421235821793214,18.5,0,17.954853099617228,0.6186726166812639
16.85802957728803,22.469622687020834,21.5,1,22.164660953226093,2.201663345808358
17.34457978638945,18.810615911945256,19.5,0,18.914871409155182,1.4252629349084698
9.285188655789057,21.04325326118713,23.0,0,21.013760144012025,3.495967431519178
29.926196089158054,20.31695916998939,24.0,1,22.072725189889677,6.267663282867649
18.7906633672943,22.786154869131384,21.5,1,22.353755714371772,2.6495619368203545
5.469572022378811,18.883698015058627,23.0,0,19.561418350607596,6.699706699716756
20.252428869070638,21.78173981560392,21.0,0,21.566181836086614,1.6731722056360339
7.2025466381814285,19.320405185302597,21.0,1,19.29489976597153,3.171261073203279
21.296676829939617,19.97778957534243,23.0,1,21.16486389459099,5.22105666101711
24.26876463205923,13.729599544919797,24.0,0,17.29700419201819,15.90766417002803
8.434541453186316,25.184197143235817,24.5,0,24.031322568436636,1.51362152666511
22.707009033954574,22.101113865652465,21.0,0,21.79698755604111,2.170586326230623
18.302247415491987,19.46530502812367,18.5,0,19.15558737578469,1.9649704926810285
21.57648127995592,18.750688623334014,21.5,0,19.738282257036257,4.625504467877536
30.174343861231577,20.00870249424132,18.5,1,20.20934957770909,2.990158334850222
13.036895071977035,22.433759069638903,19.0,1,20.95490626236652,5.883145650911728
8.970110685140083,17.21583014883015,22.5,1,18.549332542232218,8.573406991180567
7.883884562995814,20.716831161411324,21.0,0,20.298104116583023,0.9833076804342151
8.473517720276494,24.541283744925348,21.0,0,22.59757449922045,5.78046637538476
14.383186324687166,18.73210732806439,23.5,0,20.03447262601588,7.669149616442401
17.72921579853315,21.16077007752731,21.0,0,20.979334135797295,0.7296316046581696
17.21352639464015,25.406619630515515,19.5,1,23.39253658911523,9.56084914249466
21.61746599228819,22.264303259381546,20.0,1,21.573767663975204,4.157984605333709
15.104015135023257,21.25184764097091,21.0,1,20.982661128174424,1.0688358344266822
26.628272617258535,22.013272909818006,21.5,0,22.093781330783408,1.2883548714996396
12.882745334096352,20.198269329980594,19.0,1,19.57011209673804,2.5503552389831285
36.76135333271695,23.59926257060688,20.5,1,23.450912244455207,5.389267268398881
20.00533878212005,20.201339954199575,23.5,1,21.334679262919497,5.673502344910623
8.14273954866974,17.081636782528047,22.0,1,18.351210516313227,8.182780136626715
6.4328600155111015,20.21739379211908,22.5,0,20.314864876883714,3.928348757939446
18.85977932194548,19.066530940246594,24.5,0,20.778109161927645,8.70177207007681
13.212297717393193,20.43761197560514,23.0,1,21.07834317719783,4.677713656664868
20.712003952736737,20.481831881838737,23.5,1,21.518879681201295,5.198920273253
18.78590099658836,23.394846399609815,20.0,1,22.15783074788859,5.874213855066791
14.417368698745017,22.39058545332877,19.5,1,21.243390397521722,5.061184516394151
8.22565025545276,21.52653097515079,22.0,1,21.148007742331675,1.4968541535782178
2.881222202513083,20.99410917733481,19.5,0,19.723087565405372,2.7501553083507244
11.427880383463831,18.88228398228401,19.0,0,18.59920102366015,0.7196845195568919
21.85119035458778,16.637649524668646,24.0,0,19.08928036142768,11.475259458591363
16.71274995304163,21.226320022785565,21.0,0,21.053141352021466,0.7815787564938786
5.034089770304096,22.58928240714732,20.0,0,20.965094687228284,4.415865264517661
16.385447406809455,20.783332233510823,18.0,0,19.70756907438328,4.708760362318185
18.082539037830696,19.9302913544266,21.5,0,20.135204311260544,2.8158467410219292
7.929140510390936,21.929004330428427,23.0,0,21.596378971514458,2.1428717767834122
16.229800847564224,20.833335598751304,18.0,0,19.636857813989657,4.770976206157269
15.465669747567999,24.371488383947923,22.0,1,23.21442888977383,4.286250564248108
5.856237617355015,23.46545668413657,18.0,1,21.09094891812039,8.951830948878264
17.862298882786266,22.91901611404666,19.5,1,21.78822185379771,5.762439397850394
19.486276210945874,22.515468228419806,22.5,1,22.34747424672085,0.7648729374663792
23.664409945402216,18.419665171097087,19.5,1,19.06659843446731,2.3457440464387855
23.430416416279222,22.3259874041052,23.0,1,22.676883614884904,1.6755416102531027
3.9786450563432716,21.75265191529315,24.5,1,21.86992167243718,4.761842323323638
7.497399680679018,22.212849456782326,22.0,1,21.45539082667186,0.9964813311182739
19.120282137669278,21.985218973626104,18.0,1,20.82396567454389,6.660749984203388
19.11028760729767,21.90552517569613,22.5,1,21.959094432160178,1.5705129362279793
19.120381490448384,26.40173293909919,24.0,0,25.190664225341813,4.11052105851689
45.821851925237766,20.847628660096163,22.0,1,22.650642090258426,2.48656973163069
19.567124085545338,22.87267476165866,19.5,1,21.9395334458368,5.777780834165956
24.08452512144479,20.058020379471994,21.0,1,20.7583935993929,2.062001870627689
22.63201410794562,22.581283167775343,22.0,1,22.579976934170997,1.5896421534383758
20.211130010446382,22.878639780464912,23.0,1,22.89214904122609,0.8649511381947129
12.477846042877236,21.728852154270697,21.0,1,21.203954924400694,1.7736761360444653
21.07175376394614,24.338493884753,18.5,1,22.575933902081,9.431853339010738
8.817398283699426,19.231447927279167,20.5,1,19.369722258540623,2.6159574069194758
13.105451146079929,20.025558116663557,24.0,1,20.899991265938713,6.665722697751438
11.117091617367173,21.42476017204698,20.5,0,20.57430066262166,1.8570839735965736
15.65499311509058,22.761613706968443,19.0,0,21.188337088515045,6.161166143863813
33.51726853338807,21.358859042589867,19.5,1,21.644476109683797,3.479533287981961
0.06187845926601554,23.57151807302113,20.5,1,21.57561622664647,5.289711489559135
20.490081522996107,19.676620258067363,23.0,0,20.6431252613238,5.492368163265643
2.098273030482787,18.71884302102289,20.5,0,18.229297213496416,3.1631803895159956
11.224545073684531,21.61625667307301,18.0,1,20.029829324721188,6.100934579139411
23.711604775738927,20.84563944777261,22.5,1,21.60947179080525,3.2315775717225703
15.514240152763701,22.08572744071644,21.5,0,21.40758752748739,1.4306956502042782
6.378041776565551,20.94519541826699,22.0,0,20.442908459418575,2.054932784859375
9.277570325920255,20.319960418753087,18.5,1,19.325535366056638,3.446981695711514
20.436781991477407,20.850124856552554,19.5,1,20.503376522319705,2.7070730933225136
9.157066946262907,21.05769778958637,23.0,1,21.027143995511587,3.5991280077570815
16.7316687166558,20.39003740030334,20.5,0,20.159858098759212,0.6367961924397303
15.36457471923051,20.593735907353143,18.5,1,19.779373080822875,3.788045173415213
9.787197219153462,20.19281332602618,23.0,1,20.6506754043235,4.911306063550706
32.1515527146026,22.713330239738813,21.0,1,22.828301153311525,3.261290952349438
20.07135217854409,21.3880420090116,20.5,1,21.143795501842618,2.0159634917965445
-1.2011406932608573,25.513504944337534,21.5,0,23.10268030633007,6.583545927965819
16.491634518155422,21.321409102556924,21.0,0,20.934833272398503,0.9995332814567907
9.705708281852896,19.898285059342676,22.5,1,20.163283715278734,4.619873322984575
21.819466678369793,26.34135074972613,18.0,0,23.43216797157145,13.09662365078402
8.659834092538395,21.82725275542867,22.5,1,21.534241056786673,1.7329254059546721
14.082108468264808,22.980249573785635,22.5,1,22.48241991601278,1.5228229289066773
19.039898231843658,22.18420596640498,20.0,0,21.225261552383344,3.7593487864898845
21.92604155336097,22.246022058595496,20.5,0,21.73221430796298,3.1204743883449977
5.39762874355379,22.071308102704947,24.5,0,22.054431747266534,4.195044922838953
12.323990113272412,18.79583087044787,21.0,1,19.258742471721114,3.9028044705565295
11.200437510712351,21.735058095122824,19.5,0,20.473744329791263,3.863150121503454
9.773366139410305,18.35027739229952,24.5,1,19.753705754524642,10.053188019443427
29.123633922248775,20.65127432717493,22.0,0,21.503885279022644,2.4753915546145997
18.239853687687646,19.548765086873427,18.0,1,19.12226495368944,3.0949104479664493
4.9129283653196385,21.71494037169745,19.0,1,20.40169725654443,4.7668783967863275
22.34289557643821,21.66825249467647,22.5,1,21.952393935656747,2.0876937055824136
31.977249576101066,21.962291781530375,18.5,1,21.563103492333223,5.856120045475133
23.259722084409177,21.574593145498174,24.5,0,22.481728241303912,4.852718648468217
2.8450402723678927,19.786349316427202,18.5,0,18.485594843309844,2.383642306689692
11.12612741706999,20.47799302129664,18.0,0,19.156654821927468,4.226486300714443
25.13528919349298,22.84079232250897,24.0,1,23.50557074081187,2.418935956115085
9.338644275049754,23.1357133545888,19.0,0,21.305946229198877,6.674762517901514
18.550555425169826,18.7064338027469,22.5,1,20.023233071017707,6.407775329028157
21.197072427434694,17.938144734974706,20.0,1,18.7748938142755,3.825456536686502
7.584556227375336,19.546221233590575,20.5,1,19.383702643357207,2.028228823078635
14.5237971515056,23.090415164064503,21.5,1,22.410782051352136,3.1306682571403
-10.93013872055258,23.42976806036607,19.5,0,20.304008259652893,6.334028090984274
6.804898869325681,19.150576239197658,18.0,0,18.238889544653045,2.2106399888365282
12.979454788854717,21.614618707472676,23.5,1,21.93905020174172,3.509968358696679
5.017734544281204,24.668862666280177,22.0,1,23.05316268671845,4.722679651511239
28.059290431453082,21.830622954480667,19.0,1,21.310398202761284,4.906881713955665
3.5588689763149386,23.843006570466187,21.5,0,22.039313001387704,4.053577515094513
11.47964410642413,22.997453140166197,24.5,1,23.003010535718154,2.9136833947326126
16.04592461828873,19.179602587544178,19.5,1,19.223432148624823,1.2331395316389528
26.530186312528926,20.620037153005843,23.0,1,21.815850246352177,4.2623828240259485
3.513102790564485,21.069508956583697,19.0,0,19.656182135878513,3.6131871838540826
24.305310017239677,21.20826677604268,19.0,0,20.64912810556928,3.8637367060686647
15.081864488156697,22.83265790687714,19.5,0,21.289665685906904,5.490206273708399
7.1479307916163926,21.817369524550816,19.5,1,20.359475547391266,4.285442163186814
18.696827794106166,15.12759811244377,23.5,0,17.714883937346734,13.049023285227047
16.59247756458776,18.374319453814547,21.0,1,19.124297803110917,4.649474879742456
10.198264982729643,16.625238170047915,18.5,0,16.894406119330718,3.392799442753144
15.558416679920152,21.35073048131067,21.5,1,21.175105989459524,0.9490321643845354
11.917491225105918,21.480975298935522,23.0,1,21.441057857159088,3.0233523054097686
15.908138762009985,21.566449917221437,24.5,0,22.222513797774592,4.8824159304505566
20.29704539616837,19.082143464570766,18.5,1,19.03943292561218,1.4714618063123686
27.688134529162816,22.34828801023998,18.0,1,21.347045878918614,7.192799916258423
5.097476009385208,22.432524992937058,21.5,0,21.209982286872055,1.8969644330351654
32.06426699725013,18.489701865589684,19.5,1,19.600241336852616,2.1783639321821737
-0.6167023961800151,18.067923597102254,20.5,1,17.937513710941886,4.351125775046638
13.785719239715334,20.999736627546124,24.0,1,21.582337400147985,5.125615337612642
19.706537651876612,24.583564547226718,18.0,1,22.350284081580796,10.579568813518419
17.24793494188026,24.399485484397285,19.0,1,22.46507858506002,8.76277029263514
10.01840384143525,22.126808720896104,21.0,1,21.306188469477515,2.3084784963580245
13.335021997141798,19.540006656839846,21.0,1,19.825514599673472,2.896017872808557
11.055992522729337,22.77368531897717,23.0,0,22.344370642752658,0.8407350705399973
10.285081944446308,20.095151470381918,21.5,0,19.95984368900632,2.5912432448612313
21.796816776168196,19.46498592665238,24.5,1,21.045754711922577,8.205826621807635
17.85612388772038,16.71206633675601,18.5,1,17.459709671164127,3.330200164550432
9.456723237914765,21.204764396695307,21.0,1,20.670472019891164,1.0813362665542443
22.196799003466005,19.74026530172525,19.5,1,19.75556276902507,1.0952420401870713
17.458396167012875,21.19286075905701,20.5,0,20.86917444193926,1.510612089532692
21.50289695071168,16.401284607525877,19.5,1,17.403352668453483,5.320709456349787
20.037030735388896,21.339653345167374,22.0,0,21.374444851111992,1.4381918568497538
8.368039912623422,16.137757672056743,24.5,1,18.5200910204489,13.236163731959593
10.518551678424243,23.175880506537105,18.0,1,21.367808609834945,8.525855768604325
20.978348840986094,22.04378246827017,18.0,1,20.96813277118972,6.789730467308573
19.88296212346772,20.442670457150825,20.0,1,20.34870132714644,1.4088106675691794
14.832787248286815,22.12543972016416,20.0,1,21.25899738640332,3.829061218105192
15.938619066470256,19.043851474672895,23.0,1,19.972251923203437,6.605127161919644
25.2213191663074,21.144751031229784,21.5,1,21.511085134110612,1.2474381106054957
10.267428889313361,22.58954807692067,21.0,1,21.434939800911625,2.9726287430543827
19.3767790493603,14.811421501817222,23.0,1,17.707352117772462,12.950686236783087
13.382458780528847,20.105551280644953,19.0,1,19.615877850554966,2.3157064280724535
13.258550374182239,20.95471173972725,21.5,0,20.795383028075182,1.383997195151376
23.79021481589752,20.607412764508467,24.5,1,22.11435863165188,6.582111168384271
21.603330791904238,23.91420365245481,19.5,0,22.419652328855484,7.14536483150491
21.50807708800511,18.75219775015423,19.0,0,18.960397458417628,0.8694529432809801
25.443830457234633,19.757681513109542,18.5,1,19.696858114127863,2.6141152747091607
15.168030733062073,17.168261947383105,22.0,0,18.52150611982232,7.734540659715378
20.45562377035971,24.02057330254629,24.5,1,24.076501966963786,1.4663105952367308
12.517865947252352,20.5074197147824,23.5,1,21.142605518326874,5.143676075884817
17.593330819907536,20.123182223926587,21.0,0,20.1502264623568,1.7620098345650494
13.958855565058524,20.895034635378572,20.0,1,20.38080056107324,2.0390474796532394
15.775967719941745,22.27247165686065,22.0,1,21.96561549330574,1.121498797286852
19.761256203495307,21.69472680703225,19.0,1,20.908036564751352,4.801469163996477
8.454234534132219,26.295768427114176,24.0,0,24.62213514092361,3.9025637012300503
31.739098205483682,21.90787177680755,24.0,1,23.06607183583148,3.836079912280388
6.951860948002384,20.06950914166184,24.0,0,20.509952986454163,6.401983476918734
5.286491097698143,19.877286524952105,20.5,1,19.629494344493267,1.6007342656917138
24.26488698800054,20.21448209516638,21.5,1,21.022187793525262,2.6567097557769808
21.333301551703485,17.996326150740323,22.0,1,19.45761022670046,6.654923519453091
19.99295853641724,21.079728414983173,19.5,1,20.69594879392925,3.0634099868374056
20.02676407411424,22.566936212417833,18.0,1,21.32338999321399,7.570010402353215
14.902025817224683,19.773272798753528,21.5,1,20.308012098181102,3.309836727278337
7.821965028113348,19.385239887431776,22.5,1,19.881349427697455,5.383515840361161
15.60643646554981,24.031890292588468,19.0,1,22.118187986598503,8.188639743347752
9.582706307903106,18.14703368675767,20.5,0,18.545465092316956,4.082635269725429
22.80095786734201,16.864363247045397,19.5,0,17.97524980850563,4.451218661871542
13.823540947982892,18.694196112705235,20.5,0,18.958478579200104,3.1320441190357915
8.396022425659908,17.919134565751406,23.5,0,19.18498882781099,8.813479672173111
12.428913266776053,21.772452128209164,19.0,1,20.5091321050148,4.788976000526998
18.303451634204993,20.278590999100853,21.0,0,20.24279150981834,1.5270347546260583
10.490203577568202,20.56062590995232,18.5,1,19.66650773238887,3.779261791894272
8.42223683546855,23.305868353949545,20.0,1,21.71478535091148,5.5404940001226795
16.9494976919353,19.617330277674448,19.0,1,19.481403184129107,1.6668399455415832
16.959732568869782,22.550178823491283,20.0,1,21.420991077670855,4.588119711929828
10.944454597030962,24.022645598406406,19.0,1,22.003768165190834,8.287340360779522
11.231693555053418,20.08867500397268,22.0,1,20.348266479533564,3.503001361125745
16.85639949886109,22.474045711112627,21.5,0,21.866482158469193,1.9916689400291607
3.415325268021407,20.51636417494204,24.5,0,20.82279914546962,6.527438122587431
3.740289804987558,22.84819625768158,18.5,1,20.637745413640992,7.323297468370555
9.252446229980512,17.857021624847455,21.5,1,18.777187477040492,6.098965978652742
13.292422786305222,17.70897550974931,24.5,0,19.609299000387335,10.72245839508276
17.487260524784038,20.21746457018492,21.5,1,20.539479176299984,2.6074800952099486
26.802849735596418,19.222150381880457,22.5,1,20.620308414666763,5.640394582501264
21.861276985616154,19.966581781140228,19.0,1,19.869151934566087,2.1234625992202707
13.720491760292584,20.56094683510572,22.5,1,20.899807852249435,3.6264010298745997
14.84787033677849,22.440027063672503,20.0,1,21.32410328110379,4.460079759894094
6.979765082897529,20.18467884286813,18.5,1,19.229655095011253,3.1859267475467052
14.85189491206088,19.352277378753826,22.5,1,20.145851510173667,5.356624869847143
12.690730888638893,20.296973246482203,20.5,1,20.08481066812086,0.9713089062021478
17.581748482704715,19.461709440386766,18.5,1,19.260134545488043,2.1712735778943184
8.382152451581415,19.131988995874572,19.5,1,18.962533172808616,1.2789200195286727
19.15477211392938,17.77396637284606,19.0,0,18.221953548708854,2.244546157509094
